experiment,mesh,requested_qps,protocol,payload,actual_qps,date,bin,count
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(0.30000000000000004, 0.4]",19
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(0.4, 0.5]",6
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(0.5, 0.6000000000000001]",10
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(0.6000000000000001, 0.7]",60
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(0.7, 0.8]",93
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(0.8, 0.9000000000000001]",186
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(0.9000000000000001, 1.0]",203
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(1.0, 1.1]",147
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(1.1, 1.2000000000000002]",78
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(1.2000000000000002, 1.4]",51
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(1.4, 1.6]",11
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(1.6, 1.8000000000000003]",10
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(1.8000000000000003, 2.0]",3
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(2.0, 2.5]",4
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(2.5, 3.0]",2
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(3.0, 3.5]",1
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(3.5, 4.0]",2
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(4.500000000000001, 5.0]",2
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(5.0, 6.0]",1
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(20.0, 25.0]",1
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(25.0, 30.000000000000004]",1
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(70.0, 80.0]",1
02_http_constant_throughput,Baseline,1,http,0,0.9665564680840244,2022-06-26 14:46:59.012527933+00:00,"(100.0, 102.73167]",1
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(0.083856, 0.1]",11
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(0.1, 0.2]",283375
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(0.2, 0.30000000000000004]",142667
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(0.30000000000000004, 0.4]",9830
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(0.4, 0.5]",2456
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(0.5, 0.6000000000000001]",1184
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(0.6000000000000001, 0.7]",712
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(0.7, 0.8]",515
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(0.8, 0.9000000000000001]",445
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(0.9000000000000001, 1.0]",463
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(1.0, 1.1]",480
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(1.1, 1.2000000000000002]",413
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(1.2000000000000002, 1.4]",691
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(1.4, 1.6]",545
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(1.6, 1.8000000000000003]",417
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(1.8000000000000003, 2.0]",326
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(2.0, 2.5]",787
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(2.5, 3.0]",422
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(3.0, 3.5]",398
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(3.5, 4.0]",276
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(4.0, 4.500000000000001]",266
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(4.500000000000001, 5.0]",177
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(5.0, 6.0]",328
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(6.0, 7.0]",199
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(7.0, 8.0]",176
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(8.0, 9.000000000000002]",98
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(9.000000000000002, 10.0]",112
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(10.0, 12.0]",182
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(12.0, 14.0]",120
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(14.0, 16.0]",71
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(16.0, 18.000000000000004]",80
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(18.000000000000004, 20.0]",36
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(20.0, 25.0]",108
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(25.0, 30.000000000000004]",116
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(30.000000000000004, 35.0]",30
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(35.0, 40.0]",86
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(40.0, 45.00000000000001]",52
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(45.00000000000001, 50.0]",75
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(50.0, 60.00000000000001]",127
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(60.00000000000001, 70.0]",137
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(70.0, 80.0]",95
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(80.0, 90.00000000000001]",76
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(90.00000000000001, 100.0]",20
02_http_constant_throughput,Baseline,500,http,0,499.10965278667743,2022-06-26 15:17:26.827088196+00:00,"(100.0, 121.101064]",34
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(0.5275259999999999, 0.6000000000000001]",28
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(0.6000000000000001, 0.7]",487
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(0.7, 0.8]",269
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(0.8, 0.9000000000000001]",64
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(0.9000000000000001, 1.0]",12
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(1.0, 1.1]",2
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(1.1, 1.2000000000000002]",5
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(1.2000000000000002, 1.4]",6
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(1.4, 1.6]",2
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(1.6, 1.8000000000000003]",4
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(1.8000000000000003, 2.0]",1
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(2.0, 2.5]",3
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(2.5, 3.0]",3
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(3.5, 4.0]",1
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(4.500000000000001, 5.0]",2
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(6.0, 7.0]",1
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(7.0, 8.0]",2
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(8.0, 9.000000000000002]",1
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(20.0, 25.0]",1
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(40.0, 45.00000000000001]",1
02_http_constant_throughput,Linkerd,1,http,0,0.9665577942679889,2022-06-26 18:31:58.680707836+00:00,"(50.0, 54.026661]",1
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(0.800914, 0.9000000000000001]",15
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(0.9000000000000001, 1.0]",227
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(1.0, 1.1]",368
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(1.1, 1.2000000000000002]",149
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(1.2000000000000002, 1.4]",73
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(1.4, 1.6]",22
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(1.6, 1.8000000000000003]",5
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(1.8000000000000003, 2.0]",5
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(2.0, 2.5]",5
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(2.5, 3.0]",5
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(3.0, 3.5]",6
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(4.0, 4.500000000000001]",1
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(4.500000000000001, 5.0]",2
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(5.0, 6.0]",1
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(7.0, 8.0]",1
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(8.0, 9.000000000000002]",1
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(9.000000000000002, 10.0]",1
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(12.0, 14.0]",1
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(16.0, 18.000000000000004]",3
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(35.0, 40.0]",1
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(50.0, 60.00000000000001]",1
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(60.00000000000001, 70.0]",1
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(70.0, 80.0]",1
02_http_constant_throughput,Traefik,1,http,0,0.9665542382216483,2022-06-27 09:27:42.490221569+00:00,"(100.0, 137.01036]",1
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(0.37668, 0.4]",33
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(0.4, 0.5]",32099
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(0.5, 0.6000000000000001]",263001
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(0.6000000000000001, 0.7]",96615
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(0.7, 0.8]",22802
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(0.8, 0.9000000000000001]",6901
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(0.9000000000000001, 1.0]",3231
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(1.0, 1.1]",2627
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(1.1, 1.2000000000000002]",1783
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(1.2000000000000002, 1.4]",2718
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(1.4, 1.6]",2131
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(1.6, 1.8000000000000003]",1730
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(1.8000000000000003, 2.0]",1566
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(2.0, 2.5]",2632
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(2.5, 3.0]",1770
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(3.0, 3.5]",1166
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(3.5, 4.0]",889
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(4.0, 4.500000000000001]",657
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(4.500000000000001, 5.0]",544
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(5.0, 6.0]",720
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(6.0, 7.0]",586
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(7.0, 8.0]",407
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(8.0, 9.000000000000002]",290
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(9.000000000000002, 10.0]",172
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(10.0, 12.0]",281
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(12.0, 14.0]",143
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(14.0, 16.0]",145
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(16.0, 18.000000000000004]",64
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(18.000000000000004, 20.0]",73
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(20.0, 25.0]",98
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(25.0, 30.000000000000004]",57
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(30.000000000000004, 35.0]",37
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(35.0, 40.0]",17
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(40.0, 45.00000000000001]",26
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(45.00000000000001, 50.0]",22
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(50.0, 60.00000000000001]",60
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(60.00000000000001, 70.0]",70
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(70.0, 80.0]",58
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(80.0, 90.00000000000001]",6
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(90.00000000000001, 100.0]",13
02_http_constant_throughput,Istio,500,http,0,498.1181052562786,2022-06-26 21:24:17.263681177+00:00,"(100.0, 150.029429]",82
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(0.525543, 0.6000000000000001]",14
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(0.6000000000000001, 0.7]",159
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(0.7, 0.8]",3298
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(0.8, 0.9000000000000001]",24854
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(0.9000000000000001, 1.0]",34340
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(1.0, 1.1]",13305
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(1.1, 1.2000000000000002]",5152
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(1.2000000000000002, 1.4]",3337
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(1.4, 1.6]",925
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(1.6, 1.8000000000000003]",477
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(1.8000000000000003, 2.0]",365
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(2.0, 2.5]",736
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(2.5, 3.0]",438
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(3.0, 3.5]",289
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(3.5, 4.0]",203
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(4.0, 4.500000000000001]",191
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(4.500000000000001, 5.0]",156
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(5.0, 6.0]",235
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(6.0, 7.0]",245
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(7.0, 8.0]",179
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(8.0, 9.000000000000002]",124
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(9.000000000000002, 10.0]",110
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(10.0, 12.0]",148
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(12.0, 14.0]",88
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(14.0, 16.0]",82
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(16.0, 18.000000000000004]",49
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(18.000000000000004, 20.0]",63
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(20.0, 25.0]",106
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(25.0, 30.000000000000004]",49
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(30.000000000000004, 35.0]",50
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(35.0, 40.0]",34
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(40.0, 45.00000000000001]",37
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(45.00000000000001, 50.0]",21
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(50.0, 60.00000000000001]",16
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(60.00000000000001, 70.0]",15
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(70.0, 80.0]",21
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(80.0, 90.00000000000001]",9
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(90.00000000000001, 100.0]",17
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(100.0, 200.0]",44
02_http_constant_throughput,Traefik,100,http,0,99.96535189061025,2022-06-27 09:43:09.882467341+00:00,"(200.0, 229.851244]",3
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(0.429068, 0.5]",41
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(0.5, 0.6000000000000001]",109
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(0.6000000000000001, 0.7]",1089
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(0.7, 0.8]",15874
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(0.8, 0.9000000000000001]",39658
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(0.9000000000000001, 1.0]",20307
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(1.0, 1.1]",7310
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(1.1, 1.2000000000000002]",2118
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(1.2000000000000002, 1.4]",1131
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(1.4, 1.6]",439
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(1.6, 1.8000000000000003]",310
02_http_constant_throughput,Istio,100,http,0,99.96535590765106,2022-06-26 21:09:16.767832443+00:00,"(1.8000000000000003, 2.0]",211
