experiment,mesh,requested_qps,pod,container,cpu,mem,date
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0330762964276503,196066.3743444244,2022-06-27 11:42:45
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0330762964276503,196066.3743444244,2022-06-27 11:42:48
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0330762964276503,196066.3743444244,2022-06-27 11:42:51
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0330762964276503,196066.3743444244,2022-06-27 11:42:54
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0330762964276503,196066.3743444244,2022-06-27 11:42:57
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0330762964276503,196066.3743444244,2022-06-27 11:43:00
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0330762964276503,196066.3743444244,2022-06-27 11:43:03
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0345738557889297,175198.91248157155,2022-06-27 11:43:06
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0345738557889297,175198.91248157155,2022-06-27 11:43:09
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0345738557889297,175198.91248157155,2022-06-27 11:43:12
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0345738557889297,175198.91248157155,2022-06-27 11:43:15
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0345738557889297,175198.91248157155,2022-06-27 11:43:18
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.7708414787626896,267880.34114471514,2022-06-27 11:43:21
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.7966200466742916,275557.78776618827,2022-06-27 11:43:24
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8223986145858938,283235.2343876614,2022-06-27 11:43:27
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8481771824974959,290912.6810091345,2022-06-27 11:43:30
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8739557504090981,298590.1276306076,2022-06-27 11:43:33
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0311427164640845,306267.57425208075,2022-06-27 11:43:36
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0265562000773352,202593.95680273988,2022-06-27 11:43:39
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0265562000773352,202593.95680273988,2022-06-27 11:43:42
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0265562000773352,202593.95680273988,2022-06-27 11:43:45
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0265562000773352,202593.95680273988,2022-06-27 11:43:48
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0265562000773352,202593.95680273988,2022-06-27 11:43:51
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0265562000773352,202593.95680273988,2022-06-27 11:43:54
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.023532507564283,249623.0085588628,2022-06-27 11:43:57
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.023532507564283,249623.0085588628,2022-06-27 11:44:00
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.023532507564283,249623.0085588628,2022-06-27 11:44:03
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.023532507564283,249623.0085588628,2022-06-27 11:44:06
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0211425849608513,230123.38456495156,2022-06-27 11:44:09
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0211425849608513,230123.38456495156,2022-06-27 11:44:12
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0211425849608513,230123.38456495156,2022-06-27 11:44:15
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0211425849608513,230123.38456495156,2022-06-27 11:44:18
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0211425849608513,230123.38456495156,2022-06-27 11:44:21
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0211425849608513,230123.38456495156,2022-06-27 11:44:24
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8670677696797512,195401.2816080312,2022-06-27 11:44:27
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.84153920505573,189648.19699390745,2022-06-27 11:44:30
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0272696144330256,159168.41413197693,2022-06-27 11:44:33
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0272696144330256,159168.41413197693,2022-06-27 11:44:36
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.02550866007103,107685.06987685071,2022-06-27 11:44:39
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.02550866007103,107685.06987685071,2022-06-27 11:44:42
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.02550866007103,107685.06987685071,2022-06-27 11:44:45
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.02550866007103,107685.06987685071,2022-06-27 11:44:48
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.02550866007103,107685.06987685071,2022-06-27 11:44:51
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.02550866007103,107685.06987685071,2022-06-27 11:44:54
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.02550866007103,107685.06987685071,2022-06-27 11:44:57
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.02692198420955,162453.8429609743,2022-06-27 11:45:00
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.02692198420955,162453.8429609743,2022-06-27 11:45:03
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8848281737645541,191141.7230846901,2022-06-27 11:45:06
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.03037592914463,222583.13688607689,2022-06-27 11:45:09
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.03037592914463,222583.13688607689,2022-06-27 11:45:12
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.03037592914463,222583.13688607689,2022-06-27 11:45:15
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.03037592914463,222583.13688607689,2022-06-27 11:45:18
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.03037592914463,222583.13688607689,2022-06-27 11:45:21
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.03037592914463,222583.13688607689,2022-06-27 11:45:24
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.03037592914463,222583.13688607689,2022-06-27 11:45:27
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8767826550511497,189403.7197575047,2022-06-27 11:45:30
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031528844816862,161257.8647206721,2022-06-27 11:45:33
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031528844816862,161257.8647206721,2022-06-27 11:45:36
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0360124005785205,98748.62732723258,2022-06-27 11:45:39
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0360124005785205,98748.62732723258,2022-06-27 11:45:42
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0360124005785205,98748.62732723258,2022-06-27 11:45:45
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0360124005785205,98748.62732723258,2022-06-27 11:45:48
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0360124005785205,98748.62732723258,2022-06-27 11:45:51
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0360124005785205,98748.62732723258,2022-06-27 11:45:54
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8587024821841757,130647.29440182351,2022-06-27 11:45:57
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031775020905804,209100.1950295966,2022-06-27 11:46:00
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031775020905804,209100.1950295966,2022-06-27 11:46:03
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031775020905804,209100.1950295966,2022-06-27 11:46:06
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031775020905804,209100.1950295966,2022-06-27 11:46:09
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031775020905804,209100.1950295966,2022-06-27 11:46:12
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031775020905804,209100.1950295966,2022-06-27 11:46:15
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031775020905804,209100.1950295966,2022-06-27 11:46:18
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031775020905804,209100.1950295966,2022-06-27 11:46:21
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031775020905804,209100.1950295966,2022-06-27 11:46:24
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.030349871497138,160380.49111926058,2022-06-27 11:46:27
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.030349871497138,160380.49111926058,2022-06-27 11:46:30
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.029990835836448,105960.62974289272,2022-06-27 11:46:33
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.029990835836448,105960.62974289272,2022-06-27 11:46:36
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.029990835836448,105960.62974289272,2022-06-27 11:46:39
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.029990835836448,105960.62974289272,2022-06-27 11:46:42
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.029990835836448,105960.62974289272,2022-06-27 11:46:45
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.029990835836448,105960.62974289272,2022-06-27 11:46:48
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.029990835836448,105960.62974289272,2022-06-27 11:46:51
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.029990835836448,105960.62974289272,2022-06-27 11:46:54
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.029990835836448,105960.62974289272,2022-06-27 11:46:57
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8626897786616918,137480.11102382824,2022-06-27 11:47:00
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8370042949778385,133386.81672974842,2022-06-27 11:47:03
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8113188112939849,129293.52243566856,2022-06-27 11:47:06
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031989669256702,185611.57704324945,2022-06-27 11:47:09
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031989669256702,185611.57704324945,2022-06-27 11:47:12
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031989669256702,185611.57704324945,2022-06-27 11:47:15
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031989669256702,185611.57704324945,2022-06-27 11:47:18
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031989669256702,185611.57704324945,2022-06-27 11:47:21
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031989669256702,185611.57704324945,2022-06-27 11:47:24
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031989669256702,185611.57704324945,2022-06-27 11:47:27
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.031989669256702,185611.57704324945,2022-06-27 11:47:30
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.033255178293668,131076.31132682302,2022-06-27 11:47:33
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0322831239177774,95206.19276330182,2022-06-27 11:47:36
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0322831239177774,95206.19276330182,2022-06-27 11:47:39
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0322831239177774,95206.19276330182,2022-06-27 11:47:42
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0322831239177774,95206.19276330182,2022-06-27 11:47:45
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0322831239177774,95206.19276330182,2022-06-27 11:47:48
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0322831239177774,95206.19276330182,2022-06-27 11:47:51
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0322831239177774,95206.19276330182,2022-06-27 11:47:54
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0322831239177774,95206.19276330182,2022-06-27 11:47:57
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0348590424901627,131570.68382150066,2022-06-27 11:48:00
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0348590424901627,131570.68382150066,2022-06-27 11:48:03
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0348590424901627,131570.68382150066,2022-06-27 11:48:06
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.036246730968833,91743.9779215455,2022-06-27 11:48:09
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.036246730968833,91743.9779215455,2022-06-27 11:48:12
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.036246730968833,91743.9779215455,2022-06-27 11:48:15
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.036246730968833,91743.9779215455,2022-06-27 11:48:18
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.036246730968833,91743.9779215455,2022-06-27 11:48:21
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.036246730968833,91743.9779215455,2022-06-27 11:48:24
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8075493928007493,3810.033138633926,2022-06-27 11:48:27
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8334213988494865,3932.097747049708,2022-06-27 11:48:30
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.848674690807021,3953.154552746238,2022-06-27 11:48:33
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.874459171374366,4073.259509155472,2022-06-27 11:48:36
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0313792226937997,4804.19825636933,2022-06-27 11:48:39
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0313792226937997,4804.19825636933,2022-06-27 11:48:42
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0313792226937997,4804.19825636933,2022-06-27 11:48:45
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0313792226937997,4804.19825636933,2022-06-27 11:48:48
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0313792226937997,4804.19825636933,2022-06-27 11:48:51
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0313792226937997,4804.19825636933,2022-06-27 11:48:54
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0313792226937997,4804.19825636933,2022-06-27 11:48:57
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0313792226937997,4804.19825636933,2022-06-27 11:49:00
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0303742633555526,83765.18973554655,2022-06-27 11:49:03
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0303742633555526,83765.18973554655,2022-06-27 11:49:06
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0305330955313925,108288.94547289704,2022-06-27 11:49:09
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0305330955313925,108288.94547289704,2022-06-27 11:49:12
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0305330955313925,108288.94547289704,2022-06-27 11:49:15
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0305330955313925,108288.94547289704,2022-06-27 11:49:18
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0305330955313925,108288.94547289704,2022-06-27 11:49:21
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0305330955313925,108288.94547289704,2022-06-27 11:49:24
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0305330955313925,108288.94547289704,2022-06-27 11:49:27
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0305330955313925,108288.94547289704,2022-06-27 11:49:30
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0293994433785156,159893.62911420746,2022-06-27 11:49:33
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0257654167313894,217144.2020287604,2022-06-27 11:49:36
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0257654167313894,217144.2020287604,2022-06-27 11:49:39
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0257654167313894,217144.2020287604,2022-06-27 11:49:42
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0257654167313894,217144.2020287604,2022-06-27 11:49:45
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0257654167313894,217144.2020287604,2022-06-27 11:49:48
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0257654167313894,217144.2020287604,2022-06-27 11:49:51
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0257654167313894,217144.2020287604,2022-06-27 11:49:54
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0257654167313894,217144.2020287604,2022-06-27 11:49:57
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0288575114413585,166906.1050655983,2022-06-27 11:50:00
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0288575114413585,166906.1050655983,2022-06-27 11:50:03
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0288575114413585,166906.1050655983,2022-06-27 11:50:06
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.030528531629975,211714.07516580692,2022-06-27 11:50:09
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.030528531629975,211714.07516580692,2022-06-27 11:50:12
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.030528531629975,211714.07516580692,2022-06-27 11:50:15
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.030528531629975,211714.07516580692,2022-06-27 11:50:18
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.030528531629975,211714.07516580692,2022-06-27 11:50:21
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.030528531629975,211714.07516580692,2022-06-27 11:50:24
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.030528531629975,211714.07516580692,2022-06-27 11:50:27
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8765045922608571,180071.05425366413,2022-06-27 11:50:30
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,0.8453709018891804,137110.50093457944,2022-06-27 11:50:33
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0324097609913625,100805.35778146231,2022-06-27 11:50:36
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0324097609913625,100805.35778146231,2022-06-27 11:50:39
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0324097609913625,100805.35778146231,2022-06-27 11:50:42
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0324097609913625,100805.35778146231,2022-06-27 11:50:45
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0324097609913625,100805.35778146231,2022-06-27 11:50:48
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0324097609913625,100805.35778146231,2022-06-27 11:50:51
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0324097609913625,100805.35778146231,2022-06-27 11:50:54
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0324097609913625,100805.35778146231,2022-06-27 11:50:57
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0324097609913625,100805.35778146231,2022-06-27 11:51:00
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0363183019193662,105793.57503131242,2022-06-27 11:51:03
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0363183019193662,105793.57503131242,2022-06-27 11:51:06
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0363183019193662,105793.57503131242,2022-06-27 11:51:09
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0363183019193662,105793.57503131242,2022-06-27 11:51:12
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0363183019193662,105793.57503131242,2022-06-27 11:51:15
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0363183019193662,105793.57503131242,2022-06-27 11:51:18
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0363183019193662,105793.57503131242,2022-06-27 11:51:21
01_http_max_throughput,Cilium,MAX,target-fortio-746f85d498-4vq95,fortio,1.0363183019193662,105793.57503131242,2022-06-27 11:51:24
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.044302137147215,71248.78320391143,2022-06-26 20:39:04
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.0483058488942511,75460.22985332183,2022-06-26 20:39:07
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.0523095606412871,79671.67650273224,2022-06-26 20:39:10
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.0563132723883232,83883.12315214265,2022-06-26 20:39:13
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.0603169841353593,88094.56980155307,2022-06-26 20:39:16
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.0643206958823954,92306.01645096348,2022-06-26 20:39:19
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.0683244076294315,96517.4631003739,2022-06-26 20:39:22
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.0723281193764675,100728.90974978427,2022-06-26 20:39:25
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.0763318311235036,104940.35639919472,2022-06-26 20:39:28
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.0803355428705397,109151.80304860511,2022-06-26 20:39:31
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.0843392546175758,113363.24969801554,2022-06-26 20:39:34
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.06299746915,90914.13333333332,2022-06-26 20:39:37
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.1527354458335982,74395.06102615349,2022-06-26 20:39:40
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.1593673844040642,76543.96330638243,2022-06-26 20:39:43
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.1659993229745302,78692.86558661135,2022-06-26 20:39:46
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.1726312615449963,80841.7678668403,2022-06-26 20:39:49
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.1792632001154623,82990.67014706922,2022-06-26 20:39:52
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.1858951386859283,85139.57242729815,2022-06-26 20:39:55
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.1925270772563944,85956.09120915727,2022-06-26 20:39:58
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.1991590158268604,85956.09120915727,2022-06-26 20:40:01
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.2057909543973265,85956.09120915727,2022-06-26 20:40:04
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.2360512194630744,144471.28055142134,2022-06-26 20:40:07
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.2434220743326079,148206.82632551168,2022-06-26 20:40:10
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.2507929292021414,149421.83096361504,2022-06-26 20:40:13
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.258163784071675,149421.83096361504,2022-06-26 20:40:16
01_http_max_throughput,Istio,MAX,target-fortio-746f85d498-vv4vf,fortio,0.2655346389412086,149421.83096361504,2022-06-26 20:40:19
